address,area,city,company,date,salary_max,salary_min,salery,title,province
广州-海珠区,海珠区,广州,广东身所文化发展有限公司,06-10,18000.0,10000.0,1-1.8万/月,GO开发工程师,广东
深圳-南山区,南山区,深圳,海南新软软件有限公司,06-10,35000.0,20000.0,2-3.5万/月,高级GO工程师,广东
广州-天河区,天河区,广州,广州趣丸网络科技有限公司,06-10,25000.0,15000.0,1.5-2.5万/月,高级Go开发工程师,广东
上海-闵行区,闵行区,上海,重庆迅游科技有限公司上海分公司,06-12,50000.0,35000.0,3.5-5万/月,Golang服务器主程,上海
深圳-南山区,南山区,深圳,深圳猎影商务信息咨询有限公司,06-11,30000.0,25000.0,2.5-3万/月,Golang开发,广东
深圳-福田区,福田区,深圳,蚁链科技（深圳）有限公司,06-11,40000.0,20000.0,2-4万/月,golang工程师,广东
合肥-包河区,包河区,合肥,合肥钛灵信息科技有限公司,06-11,20000.0,12000.0,1.2-2万/月,golang开发工程师,安徽
成都-高新区,高新区,成都,成都小娱网络科技有限公司,06-11,10000.0,8000.0,0.8-1万/月,golang开发工程师,四川
上海-普陀区,普陀区,上海,上海幻萌网络科技有限公司,06-10,25000.0,18000.0,1.8-2.5万/月,高级golang游戏服务器开发工程师,上海
天津,NA,天津,宜科（天津）电子有限公司,06-09,20000.0,10000.0,1-2万/月,golang工程师,天津
南京-雨花台区,雨花台区,南京,深圳市长亮科技股份有限公司,06-09,16000.0,11000.0,1.1-1.6万/月,Golang开发工程师,江苏
上海,NA,上海,上海散爆网络科技有限公司,06-09,50000.0,35000.0,3.5-5万/月,服务器端主程（golang）,上海
广州-天河区,天河区,广州,广州壹零软件技术有限公司,06-08,20000.0,15000.0,1.5-2万/月,golang开发工程师,广东
北京-海淀区,海淀区,北京,北京大数医达科技有限公司,06-08,20000.0,15000.0,1.5-2万/月,后端开发工程师（Golang/Python）,北京
杭州-余杭区,余杭区,杭州,深圳市云间网络科技有限公司,06-06,15000.0,10000.0,1-1.5万/月,Golang开发工程师,浙江
郑州-高新区,高新区,郑州,郑州郑大信息技术有限公司,06-05,8000.0,4000.0,4-8千/月,Golang工程师,河南
上海-闵行区,闵行区,上海,上海光爪网络科技有限公司,06-05,30000.0,15000.0,1.5-3万/月,Golang手游服务器开发工程师,上海
南京-秦淮区,秦淮区,南京,南京铃翼网络科技有限公司,06-04,12000.0,6000.0,0.6-1.2万/月,golang游戏服务器端开发工程师,江苏
北京-朝阳区,朝阳区,北京,北京三六九数动科技有限公司,06-04,30000.0,25000.0,2.5-3万/月,Golang工程师,北京
杭州-余杭区,余杭区,杭州,杭州超级科技有限公司,06-04,15000.0,10000.0,1-1.5万/月,golang开发中级工程师,浙江
深圳-南山区,南山区,深圳,深圳市搜电科技发展有限公司,06-02,30000.0,20000.0,2-3万/月,golang开发工程师,广东
南京-栖霞区,栖霞区,南京,南京易充电动汽车服务有限公司,06-02,30000.0,20000.0,2-3万/月,GoLang开发工程师,江苏
广州-天河区,天河区,广州,广东世纪晓教育科技有限公司,06-01,25000.0,17000.0,1.7-2.5万/月,golang开发工程师（JT）,广东
上海-虹口区,虹口区,上海,上海商业高新技术发展有限公司,06-01,15000.0,10000.0,1-1.5万/月,Golang游戏服务器开发,上海
上海,NA,上海,上海元聚网络科技有限公司,06-01,25000.0,20000.0,2-2.5万/月,Golang开发工程师,上海
上海-徐汇区,徐汇区,上海,上海小讯鸽网络科技有限公司,05-31,30000.0,20000.0,2-3万/月,Golang,上海
南京-雨花台区,雨花台区,南京,南京奥派信息产业股份公司,05-28,14000.0,8000.0,0.8-1.4万/月,开发工程师（C#/.NET，GO，Nodejs，Python）,江苏
深圳-南山区,南山区,深圳,深圳华远云联数据科技有限公司,05-26,20000.0,15000.0,1.5-2万/月,Golang开发工程师,广东
广州-番禺区,番禺区,广州,广州逐鹿网络信息开发有限公司,05-25,30000.0,18000.0,1.8-3万/月,golang开发工程师,广东
北京,NA,北京,北京中经惠众科技有限公司,05-24,20000.0,15000.0,1.5-2万/月,golang,北京
上海-杨浦区,杨浦区,上海,上海道客网络科技有限公司,05-23,20000.0,15000.0,1.5-2万/月,Golang软件开发（接受实习）,上海
北京-海淀区,海淀区,北京,中国科学院自动化研究所,05-23,20000.0,10000.0,1-2万/月,Golang开发工程师,北京
西安-雁塔区,雁塔区,西安,西安艾润物联网技术服务有限责任公...,05-21,19000.0,10000.0,1-1.9万/月,Golang开发,陕西
北京-昌平区,昌平区,北京,北京牛电信息技术有限责任公司,05-20,30000.0,20000.0,2-3万/月,Golang开发工程师,北京
深圳-南山区,南山区,深圳,深圳市国兴信息技术咨询有限公司,05-18,20000.0,10000.0,1-2万/月,Golang开发工程师,广东
苏州-工业园区,工业园区,苏州,苏州德姆斯信息技术有限公司,06-09,20000.0,12000.0,1.2-2万/月,Go（后端）工程师,江苏
保定,NA,保定,中移系统集成（中移雄研院）,06-09,20000.0,15000.0,1.5-2万/月,GO开发工程师,河北
厦门-思明区,思明区,厦门,厦门默往科技有限公司,06-09,20000.0,15000.0,1.5-2万/月,GO开发工程师,福建
上海-浦东新区,浦东新区,上海,上海哈池信息科技有限公司,06-09,25000.0,20000.0,2-2.5万/月,Go语言工程师,上海
深圳-南山区,南山区,深圳,腾讯RDM,06-08,18000.0,12000.0,1.2-1.8万/月,Go后台开发工程师,广东
杭州,NA,杭州,招银网络科技（杭州）有限公司,06-08,20000.0,12000.0,1.2-2万/月,GO语言开发工程师,浙江
上海-浦东新区,浦东新区,上海,上海达龙信息科技有限公司,06-08,25000.0,20000.0,2-2.5万/月,Go 直播平台开发,上海
深圳-南山区,南山区,深圳,安克创新科技股份有限公司深圳分公...,06-08,25000.0,14000.0,1.4-2.5万/月,GTM （GO TO Market）- IOT BG,广东
昆明-五华区,五华区,昆明,云南网,06-08,15000.0,10000.0,1-1.5万/月,高级开发工程师（PHP/PYTHON/GO方向）,云南
深圳-南山区,南山区,深圳,深圳贝尔创意科教有限公司,06-06,15000.0,10000.0,1-1.5万/月,go 开发(J10654),广东
武汉-洪山区,洪山区,武汉,武汉斗鱼网络科技有限公司,06-06,8000.0,3500.0,3.5-8千/月,服务端开发实习生（GO/JAVA/PHP） (MJ000017),湖北
宁波-高新区,高新区,宁波,宁波正见企业管理服务有限公司,06-05,15000.0,7000.0,0.7-1.5万/月,Java/go开发工程师,浙江
