title,company,address,salery,date,salary_min,salary_max,provence,city,area
嵌入式软件开发工程师,浙江高泰昊能科技有限公司,杭州-余杭区,3-4.5千/月,05-29,3000.0,4500.0,浙江省,杭州,余杭区
嵌入式软件开发工程师,浙江高泰昊能科技有限公司,杭州-余杭区,1-2万/月,05-29,10000.0,20000.0,浙江省,杭州,余杭区
嵌入式工程师（高级）,青岛凌鼎智能科技有限公司,青岛-黄岛区,30-40万/年,05-29,25000.0,33333.0,山东省,青岛,黄岛区
嵌入式工程师（高级）,青岛凌鼎智能科技有限公司,青岛-黄岛区,1-1.5万/月,05-29,10000.0,15000.0,山东省,青岛,黄岛区
嵌入式工程师,青岛凌鼎智能科技有限公司,青岛-黄岛区,15-20万/年,05-29,12500.0,16666.0,山东省,青岛,黄岛区
嵌入式工程师（高级）,青岛凌鼎智能科技有限公司,青岛-黄岛区,1-1.5万/月,05-29,10000.0,15000.0,山东省,青岛,黄岛区
电子产品研发 嵌入式工程师,青岛凌鼎智能科技有限公司,青岛-黄岛区,15-20万/年,05-29,12500.0,16666.0,山东省,青岛,黄岛区
嵌入式工程师 产品研发设计（高级）,青岛凌鼎智能科技有限公司,青岛-黄岛区,1-1.5万/月,05-29,10000.0,15000.0,山东省,青岛,黄岛区
初级嵌入式开发工程师,上海宝腾电子科技有限公司,上海,0.7-1万/月,05-28,7000.0,10000.0,上海市,上海,
资深嵌入式开发工程师 (uCOSIII/ARM/单片机/固件),上海宝腾电子科技有限公司,上海,2-2.8万/月,05-28,20000.0,28000.0,上海市,上海,
嵌入式工程师,上海悟空信息科技有限公司,南京-浦口区,10-15万/年,05-28,8333.0,12500.0,江苏省,南京,浦口区
上位机软件工程师,武汉普赛斯电子技术有限公司,武汉-东湖新技...,1-1.5万/月,05-28,10000.0,15000.0,湖北省,武汉,东湖新技...
嵌入式工程师（机器人应用组）,哈工大机器人（合肥）国际创新研究...,合肥-经开区,1-2万/月,05-28,10000.0,20000.0,安徽省,合肥,经开区
研发工程师（仅限应届生）,上海擎剑汽车技术有限公司,南京-江宁区,6-9千/月,05-27,6000.0,9000.0,江苏省,南京,江宁区
MCU/嵌入式开发,中科创达软件股份有限公司,北京,1.1-2.2万/月,05-27,11000.0,22000.0,北京市,北京,
嵌入式工程师,西安乐道致远信息科技有限公司,西安-长安区,0.8-1万/月,05-27,8000.0,10000.0,陕西省,西安,长安区
嵌入式开发,西安乐道致远信息科技有限公司,西安-长安区,6-8千/月,05-27,6000.0,8000.0,陕西省,西安,长安区
嵌入式工程师,西安乐道致远信息科技有限公司,西安-长安区,1-1.5万/月,05-27,10000.0,15000.0,陕西省,西安,长安区
嵌入式工程师,西安乐道致远信息科技有限公司,西安-长安区,0.8-1万/月,05-27,8000.0,10000.0,陕西省,西安,长安区
嵌入式软件开发高级工程师,阿特斯阳光电力集团有限公司,苏州,1-1.5万/月,05-27,10000.0,15000.0,江苏省,苏州,
嵌入式工程师（LINUX方向）,广州极飞科技有限公司,广州-天河区,0.6-1万/月,05-26,6000.0,10000.0,广东省,广州,天河区
嵌入式软件开发工程师,阳光电源股份有限公司,合肥-高新区,10-15万/年,05-26,8333.0,12500.0,安徽省,合肥,高新区
硬件嵌入式开发工程师,深圳市百灵佳科技有限公司,深圳-福田区,0.8-1万/月,05-26,8000.0,10000.0,广东省,深圳,福田区
STM32嵌入式开发工程师,深圳市百灵佳科技有限公司,深圳-福田区,0.8-1万/月,05-26,8000.0,10000.0,广东省,深圳,福田区
STM32嵌入式开发工程师,深圳市百灵佳科技有限公司,深圳-福田区,0.8-1万/月,05-26,8000.0,10000.0,广东省,深圳,福田区
嵌入式软件工程师,湖北谷瑞特生物技术有限公司,武汉-东湖新技...,0.8-1万/月,06-19,8000.0,10000.0,湖北省,武汉,东湖新技...
高级嵌入式软件工程师,长沙莫之比智能科技有限公司,长沙-岳麓区,1-2万/月,06-19,10000.0,20000.0,湖南省,长沙,岳麓区
嵌入式软件工程师,深圳市西迪特科技有限公司,武汉,0.8-1.4万/月,06-19,8000.0,14000.0,湖北省,武汉,
嵌入式软件工程师,合肥铭锶伟途信息科技有限公司,合肥-经开区,1-1.5万/月,06-19,10000.0,15000.0,安徽省,合肥,经开区
IOT嵌入式软件工程师,深圳天地宽视信息科技有限公司上海...,上海-浦东新区,1.5-2.5万/月,06-19,15000.0,25000.0,上海市,上海,浦东新区
嵌入式软件工程师,西安亿航测控科技有限公司,西安-阎良区,0.8-1万/月,06-19,8000.0,10000.0,陕西省,西安,阎良区
嵌入式软件工程师,上海航征仪器设备有限公司,无锡-无锡新区,0.8-1.5万/月,06-19,8000.0,15000.0,江苏省,无锡,无锡新区
嵌入式软件工程师,北京中电伊川测控技术有限公司,北京-石景山区,0.8-2万/月,06-19,8000.0,20000.0,北京市,北京,石景山区
高级嵌入式软件工程师,追觅科技（天津）有限公司,上海-闵行区,1.5-3万/月,06-19,15000.0,30000.0,上海市,上海,闵行区
嵌入式软件工程师,武汉帆茂电子科技有限公司,武汉,1-1.8万/月,06-19,10000.0,18000.0,湖北省,武汉,
嵌入式软件工程师,江苏莱特北斗信息科技有限公司,常州-武进区,0.6-1万/月,06-19,6000.0,10000.0,江苏省,常州,武进区
嵌入式软件工程师,通号通信信息集团上海有限公司,上海-静安区,1.5-2万/月,06-19,15000.0,20000.0,上海市,上海,静安区
嵌入式软件工程师,深圳市天珑移动技术有限公司,深圳,1-1.5万/月,06-19,10000.0,15000.0,广东省,深圳,
嵌入式软件工程师,湖南兴天电子科技有限公司,武汉-洪山区,1-2万/月,06-19,10000.0,20000.0,湖北省,武汉,洪山区
嵌入式软件工程师,珠海云航智能技术有限公司,珠海-珠海高新...,0.7-1.2万/月,06-19,7000.0,12000.0,广东省,珠海,珠海高新...
嵌入式软件工程师,深圳通业科技股份有限公司,深圳-龙华新区,1-1.5万/月,06-19,10000.0,15000.0,广东省,深圳,龙华新区
嵌入式软件工程师,深圳市宝润科技有限公司,深圳-南山区,12-20万/年,06-19,10000.0,16666.0,广东省,深圳,南山区
嵌入式软件工程师,上海威固信息技术股份有限公司,湖州-德清县,1.5-2万/月,06-19,15000.0,20000.0,浙江省,湖州,德清县
嵌入式软件工程师（Linux方向）（上市公司+双休）,广东旭龙物联科技股份有限公司,广州-黄埔区,0.8-1.2万/月,06-19,8000.0,12000.0,广东省,广州,黄埔区
嵌入式软件工程师,湖南云之翼软件有限公司,长沙-开福区,1-1.5万/月,06-19,10000.0,15000.0,湖南省,长沙,开福区
嵌入式软件工程师,成都市美幻科技有限公司,成都,1.2-2.5万/月,06-19,12000.0,25000.0,四川省,成都,
嵌入式软件工程师,纽菲斯NewCampus,上海-徐汇区,1.2-2万/月,06-19,12000.0,20000.0,上海市,上海,徐汇区
嵌入式软件工程师,广东乐心医疗电子股份有限公司,中山,1-1.7万/月,06-19,10000.0,17000.0,广东省,中山,
嵌入式软件工程师,上海产业技术研究院,上海-浦东新区,0.8-2万/月,06-19,8000.0,20000.0,上海市,上海,浦东新区
嵌入式软件工程师,大连明日星科技有限公司,大连,0.5-1万/月,06-19,5000.0,10000.0,辽宁省,大连,
嵌入式软件工程师（通信）,威胜集团有限公司,长沙-岳麓区,0.9-1.8万/月,06-19,9000.0,18000.0,湖南省,长沙,岳麓区
嵌入式软件工程师,无锡格跃科技有限公司,无锡-滨湖区,0.9-1.2万/月,06-19,9000.0,12000.0,江苏省,无锡,滨湖区
嵌入式软件工程师,北京汇能精电科技股份有限公司深圳...,深圳-宝安区,1.5-3万/月,06-19,15000.0,30000.0,广东省,深圳,宝安区
嵌入式软件工程师,大连佰思特信息技术有限公司,大连,0.6-1.2万/月,06-19,6000.0,12000.0,辽宁省,大连,
嵌入式软件工程师,上海云统信息科技有限公司,上海-浦东新区,1-2万/月,06-19,10000.0,20000.0,上海市,上海,浦东新区
嵌入式软件工程师,欣旺达智能硬件有限公司,深圳-南山区,2-3.5万/月,06-19,20000.0,35000.0,广东省,深圳,南山区
嵌入式软件工程师（C+Linux）,山石网科通信技术股份有限公司,苏州,1-2.3万/月,06-19,10000.0,23000.0,江苏省,苏州,
嵌入式软件工程师,湖南北云科技有限公司,长沙,12-30万/年,06-19,10000.0,25000.0,湖南省,长沙,
