title,company,address,salery,date,salary_min,salary_max,provence,city,area
数据分析专员/数据分析主管,广州城博建科展览有限公司,广州-海珠区,1-1.5万/月,05-07,10000.0,15000.0,广东省,广州,海珠区
运维工程师,四川澳沙科技有限公司,成都-武侯区,3-6千/月,05-07,3000.0,6000.0,四川省,成都,武侯区
数据分析专员,深圳市正君餐饮管理顾问有限公司,深圳-南山区,0.5-1万/月,05-07,5000.0,10000.0,广东省,深圳,南山区
软件测试工程师,深圳汇茂科技股份有限公司,深圳-宝安区,1.1-1.5万/月,05-07,11000.0,15000.0,广东省,深圳,宝安区
后端开发工程师（KTV方向）,北京小唱科技有限公司,北京-朝阳区,2.5-4万/月,05-07,25000.0,40000.0,北京市,北京,朝阳区
运维工程师,四川中疗网络科技有限公司,成都-高新区,6-8千/月,05-07,6000.0,8000.0,四川省,成都,高新区
视觉软件工程师,飞毛腿（福建）电子有限公司,福州-马尾区,0.7-1万/月,05-07,7000.0,10000.0,福建省,福州,马尾区
软件编程和系统管理员,中国农业大学国家能源非粮生物质原...,北京-海淀区,0.8-1万/月,05-07,8000.0,10000.0,北京市,北京,海淀区
GIS工程师(J13772),招商局重庆交通科研设计院有限公司...,重庆-南岸区,10-15万/年,05-07,8333.0,12500.0,重庆市,重庆,南岸区
5G Protocol Expert,TCL通讯科技（成都）有限公司,成都-高新区,2.5-3万/月,05-07,25000.0,30000.0,四川省,成都,高新区
数据开发工程师,上海利真汽车服务咨询有限公司,上海-杨浦区,1.3-1.8万/月,05-07,13000.0,18000.0,上海市,上海,杨浦区
Windows软件GUI开发工程师,深圳市灼华互娱科技有限公司,深圳-龙岗区,1-1.5万/月,05-07,10000.0,15000.0,广东省,深圳,龙岗区
Linux 运维工程师,汇思软件（上海）有限公司,广州-天河区,7-8千/月,05-07,7000.0,8000.0,广东省,广州,天河区
数据分析师(004634),趣头条,上海-浦东新区,1.5-3万/月,05-07,15000.0,30000.0,上海市,上海,浦东新区
蛋白研发工程师,数谱（上海）生物科技有限公司,上海-徐汇区,1-1.5万/月,05-07,10000.0,15000.0,上海市,上海,徐汇区
图像处理工程师,江苏钛科圈物联网科技有限公司,南京,1-1.5万/月,05-07,10000.0,15000.0,江苏省,南京,
算法工程师或实习生,上海头趣科技有限公司,上海-闵行区,10-25万/年,05-07,8333.0,20833.0,上海市,上海,闵行区
临床试验数据分析师,上海长为数据技术有限公司,上海-浦东新区,1.5-2.8万/月,05-07,15000.0,28000.0,上海市,上海,浦东新区
蓝牙软件开发工程师,闻泰科技（无锡）有限公司,无锡-无锡新区,1-2万/月,05-07,10000.0,20000.0,江苏省,无锡,无锡新区
VLBI中心运维工程师,中国科学院上海天文台,上海-徐汇区,1-1.5万/月,05-07,10000.0,15000.0,上海市,上海,徐汇区
