title,company,address,salery,date,salary_min,salary_max,provence,city,area
web前端开发工程师（代招）,无锡市软件行业协会,无锡,1-1.5万/月,05-30,10000.0,15000.0,江苏省,无锡,
销售系统项目经理(J11328),立达信物联科技股份有限公司,厦门,1.2-2万/月,05-30,12000.0,20000.0,福建省,厦门,
网站运营（SEO推广）,厦门美及香精香料有限公司,厦门,5-8千/月,05-30,5000.0,8000.0,福建省,厦门,
英文SEO 网站运营 Google优化 英文网站优化,河南泰诺电缆有限公司,郑州-中原区,0.4-1万/月,05-30,4000.0,10000.0,河南省,郑州,中原区
后台开发工程师,大连圣同润国际旅行社有限公司,大连-中山区,1-1.5万/月,05-30,10000.0,15000.0,辽宁省,大连,中山区
网站开发工程师,上海柯棣健康管理咨询有限公司,武汉-江汉区,6-8千/月,05-30,6000.0,8000.0,湖北省,武汉,江汉区
渗透测试岗（事业一部（国测））,中国信息安全测评中心华中测评中心...,长沙,0.8-1.5万/月,05-30,8000.0,15000.0,湖南省,长沙,
Web前端开发工程师,上海挚极信息科技有限公司,上海-嘉定区,1-1.5万/月,05-30,10000.0,15000.0,上海市,上海,嘉定区
Java高级开发工程师,上海乖行通信息科技有限公司,上海-浦东新区,1.8-3万/月,05-30,18000.0,30000.0,上海市,上海,浦东新区
测试工程师,上海邮乐网络技术有限公司,上海-浦东新区,1-1.5万/月,05-29,10000.0,15000.0,上海市,上海,浦东新区
部署发布工程师,上海国泉科技有限公司,杭州,0.8-1万/月,05-29,8000.0,10000.0,浙江省,杭州,
高级运维工程师,珠海钧誉资产管理有限公司,广州-天河区,18-25万/年,05-29,15000.0,20833.0,广东省,广州,天河区
系统运维工程师,旗天科技集团股份有限公司,上海-浦东新区,1-1.5万/月,05-29,10000.0,15000.0,上海市,上海,浦东新区
大数据培训讲师,长沙市中信软件培训中心,长沙,0.6-1.5万/月,05-29,6000.0,15000.0,湖南省,长沙,
前端开发工程师,北京华元安科信息技术有限公司,福州-台江区,1.5-2万/月,05-29,15000.0,20000.0,福建省,福州,台江区
HTML5前端开发工程师,上海掌民信息科技有限公司,上海-长宁区,1-1.9万/月,05-29,10000.0,19000.0,上海市,上海,长宁区
技术管理部员工,银联商务股份有限公司吉林分公司,长春-朝阳区,3-4.5千/月,05-29,3000.0,4500.0,吉林省,长春,朝阳区
JAVA 软件工程师,北京九畴科技有限公司,北京-海淀区,10-15万/年,05-29,8333.0,12500.0,北京市,北京,海淀区
Web开发工程师,优盈融资租赁（上海）有限公司,上海-长宁区,1.5-2万/月,05-29,15000.0,20000.0,上海市,上海,长宁区
安全研究员,江苏金盾检测技术有限公司,南京,1.5-3万/月,05-29,15000.0,30000.0,江苏省,南京,
web前端工程师（雨花区）,湖南新航动力信息科技有限公司,长沙-雨花区,0.9-1.2万/月,05-29,9000.0,12000.0,湖南省,长沙,雨花区
信息安全工程师,上海小讯鸽网络科技有限公司,上海-徐汇区,2.5-3.5万/月,05-29,25000.0,35000.0,上海市,上海,徐汇区
全栈/前端web开发工程师,杭州拓源生物科技有限公司,金华,1-1.5万/月,05-29,10000.0,15000.0,浙江省,金华,
Web前端开发工程师,沃秀信息技术（福州）有限公司,福州-鼓楼区,1-1.5万/月,05-29,10000.0,15000.0,福建省,福州,鼓楼区
web前端工程师,安徽安搜信息技术有限公司,合肥,4-6千/月,05-29,4000.0,6000.0,安徽省,合肥,
IT专员,上海德昌隆餐饮管理有限公司,上海-闵行区,6-8千/月,05-29,6000.0,8000.0,上海市,上海,闵行区
前端开发工程师,辽宁沃锐达人力资源有限公司,沈阳-大东区,4.5-6千/月,05-29,4500.0,6000.0,辽宁省,沈阳,大东区
WEB前端开发工程师(后端类),浙江宇视科技有限公司,杭州,0.6-1.2万/月,05-29,6000.0,12000.0,浙江省,杭州,
C++服务器主程,北京昆仑万维科技股份有限公司,北京-东城区,3-5万/月,05-29,30000.0,50000.0,北京市,北京,东城区
.NET高级开发工程师,上海会宝信息技术有限公司,上海-闵行区,1-1.5万/月,05-29,10000.0,15000.0,上海市,上海,闵行区
WEB前端工程师（JAVA）,四川金能能源集团有限公司,成都-郫都区,4-7千/月,05-29,4000.0,7000.0,四川省,成都,郫都区
ruby开发工程师,上海炽聚网络科技有限公司,上海-徐汇区,1.5-2万/月,05-29,15000.0,20000.0,上海市,上海,徐汇区
python自动化测试工程师,深圳市天河软件开发有限公司,深圳-南山区,1-1.5万/月,05-29,10000.0,15000.0,广东省,深圳,南山区
前端开发工程师,上海易同科技股份有限公司,上海-闵行区,0.5-1万/月,05-29,5000.0,10000.0,上海市,上海,闵行区
前端开发工程师,广州长晖国际旅行社有限公司,广州-越秀区,0.8-1.2万/月,05-29,8000.0,12000.0,广东省,广州,越秀区
多媒体软件工程师,上海奥帆多媒体科技有限公司,上海-静安区,0.8-1.5万/月,05-29,8000.0,15000.0,上海市,上海,静安区
Education Partnership Manager中国教育合作伙伴经理,斯雅软件科技（上海）有限公司,上海-长宁区,15-25万/年,05-29,12500.0,20833.0,上海市,上海,长宁区
Python开发工程师,南京东创信通物联网研究院有限公司...,南京-栖霞区,0.8-1.2万/月,05-29,8000.0,12000.0,江苏省,南京,栖霞区
IT程序开发总监,福建省娱汇企业管理有限公司,福州-台江区,1-2万/月,05-29,10000.0,20000.0,福建省,福州,台江区
高级前端开发工程师,重庆睿景信息技术有限公司,重庆-九龙坡区,0.9-1.5万/月,05-29,9000.0,15000.0,重庆市,重庆,九龙坡区
安全服务工程师,智网安云（武汉）信息技术有限公司...,武汉-洪山区,0.8-1.3万/月,05-28,8000.0,13000.0,湖北省,武汉,洪山区
系统运维工程师,广州数源畅联科技有限公司,广州-番禺区,4.5-6千/月,05-28,4500.0,6000.0,广东省,广州,番禺区
前端开发工程师,名创优品（广州）有限责任公司,广州,1.5-2.5万/月,05-28,15000.0,25000.0,广东省,广州,
系统架构师,税友软件集团股份有限公司四川分公...,成都-武侯区,2-2.5万/月,05-28,20000.0,25000.0,四川省,成都,武侯区
Web前端开发工程师,深圳市网是科技有限公司,成都-高新区,0.6-1.2万/月,05-28,6000.0,12000.0,四川省,成都,高新区
后台开发工程师,深圳市前海展旺新能源科技有限公司...,深圳-龙岗区,0.8-1万/月,05-28,8000.0,10000.0,广东省,深圳,龙岗区
软件测试工程师,深圳伴生活科技有限公司,深圳-南山区,1-1.5万/月,05-28,10000.0,15000.0,广东省,深圳,南山区
后端开发,上海摩根谈国际生命科学中心有限公...,上海-虹口区,2-3.5万/月,05-28,20000.0,35000.0,上海市,上海,虹口区
网站开发/维护,沈阳汇百智教育信息咨询有限公司,沈阳-铁西区,4-8千/月,05-28,4000.0,8000.0,辽宁省,沈阳,铁西区
Java开发工程师,上海奇码数字信息有限公司,上海,1.5-1.8万/月,05-28,15000.0,18000.0,上海市,上海,
Web开发工程师,辽宁中科江南科技有限公司,沈阳-浑南区,4.5-6千/月,05-28,4500.0,6000.0,辽宁省,沈阳,浑南区
高级安全技术工程师,浙江省农信联社,杭州-萧山区,35-50万/年,05-28,29166.0,41666.0,浙江省,杭州,萧山区
