address,area,city,company,date,salary_max,salary_min,salery,title,province
合肥-高新区,高新区,合肥,国仪量子（合肥）技术有限公司,06-07,25000.0,15000.0,1.5-2.5万/月,嵌入式软件工程师,安徽
深圳-宝安区,宝安区,深圳,深圳市优必选科技股份有限公司,06-07,20000.0,15000.0,1.5-2万/月,嵌入式软件工程师,广东
深圳,NA,深圳,深圳光峰科技股份有限公司,06-07,35000.0,20000.0,2-3.5万/月,嵌入式软件工程师,广东
上海-浦东新区,浦东新区,上海,上海菁硅智能技术有限公司,06-07,30000.0,10000.0,1-3万/月,嵌入式软件工程师,上海
上海-嘉定区,嘉定区,上海,上海淞泓智能汽车科技有限公司,06-07,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师（技术研发部）,上海
深圳-南山区,南山区,深圳,卓捷创芯科技（深圳）有限公司,06-07,15000.0,10000.0,1-1.5万/月,高级系统软件和嵌入式软件工程师,广东
深圳-龙华新区,龙华新区,深圳,深圳市恒冠电子有限公司,06-06,25000.0,20000.0,2-2.5万/月,嵌入式软件工程师,广东
南京-江宁区,江宁区,南京,南京安荣信电子科技有限公司,06-06,20000.0,10000.0,1-2万/月,嵌入式软件工程师,江苏
上海-松江区,松江区,上海,上海正泰智能科技有限公司,06-06,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,上海
成都-武侯区,武侯区,成都,成都迪威思拓科技有限公司,06-06,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,四川
无锡-滨湖区,滨湖区,无锡,无锡信捷电气股份有限公司,06-06,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,江苏
上海-闵行区,闵行区,上海,三门康创电子科技有限公司,06-06,12000.0,5000.0,0.5-1.2万/月,嵌入式软件工程师,上海
北京-昌平区,昌平区,北京,机器时代（北京）科技有限公司,06-06,15000.0,5000.0,0.5-1.5万/月,嵌入式软件工程师,北京
成都-高新区,高新区,成都,成都纵横自动化技术股份有限公司,06-06,12000.0,8000.0,0.8-1.2万/月,嵌入式软件工程师,四川
苏州-吴中区,吴中区,苏州,安洁无线科技（苏州）有限公司,06-06,20000.0,10000.0,1-2万/月,嵌入式软件工程师,江苏
深圳-宝安区,宝安区,深圳,深圳市安科瑞仪器有限公司,06-06,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
深圳-龙岗区,龙岗区,深圳,绿源智拓（深圳）科技有限公司,06-06,25000.0,15000.0,1.5-2.5万/月,嵌入式软件工程师,广东
南京,NA,南京,南京英锐创电子科技有限公司,06-06,16666.0,8333.0,10-20万/年,嵌入式软件工程师,江苏
深圳-龙岗区,龙岗区,深圳,上海依威能源科技有限公司,06-06,16000.0,12000.0,1.2-1.6万/月,嵌入式软件工程师,广东
绍兴,NA,绍兴,浙江绿萌健康科技股份有限公司,06-06,16666.0,12500.0,15-20万/年,嵌入式软件工程师,浙江
