title,company,address,salery,date,salary_min,salary_max,provence,city,area
go服务器开发,DeNA,上海,1-1.5万/月,06-19,10000.0,15000.0,上海市,上海,
Go语言高级架构师,凯睿管理咨询（广州）有限公司,深圳,50-80万/年,06-19,41666.0,66666.0,广东省,深圳,
GO开发工程师,北京数猎天下科技有限公司,北京-海淀区,1.2-1.8万/月,06-19,12000.0,18000.0,北京市,北京,海淀区
GO 后端工程师,云南升玥信息技术有限公司,昆明-西山区,0.5-1万/月,06-19,5000.0,10000.0,云南省,昆明,西山区
GO服务器开发,蝴蝶互动（上海）信息技术有限公司...,上海-浦东新区,1.5-2.5万/月,06-19,15000.0,25000.0,上海市,上海,浦东新区
Go 工程师,北京思拓合众科技有限公司武汉分公...,武汉-东湖新技...,0.7-1.2万/月,06-19,7000.0,12000.0,湖北省,武汉,东湖新技...
资深游戏服务器（C++，go）,上海良砥企业管理有限公司,上海-浦东新区,3-4.5万/月,06-19,30000.0,45000.0,上海市,上海,浦东新区
GO开发工程师,重庆领鑫安科技有限公司,重庆-渝北区,0.5-1万/月,06-19,5000.0,10000.0,重庆市,重庆,渝北区
GO开发工程师,江苏汇运晶达信息科技有限公司,南京-鼓楼区,0.7-1.2万/月,06-19,7000.0,12000.0,江苏省,南京,鼓楼区
高级Go开发工程师,广州游佐网络科技有限公司,广州-天河区,1.4-2.5万/月,06-19,14000.0,25000.0,广东省,广州,天河区
高级开发工程师（PHP/PYTHON/GO方向）,云南省人才服务中心,昆明,1-1.5万/月,06-19,10000.0,15000.0,云南省,昆明,
研发平台-Go高级工程师/技术专家,美团点评,北京-朝阳区,3-4万/月,06-19,30000.0,40000.0,北京市,北京,朝阳区
Go后台开发工程师,上海汇爵科技有限公司,上海-徐汇区,1.5-2.4万/月,06-19,15000.0,24000.0,上海市,上海,徐汇区
架构师（C++ / Go）,傲林科技有限公司,北京-海淀区,3-5万/月,06-19,30000.0,50000.0,北京市,北京,海淀区
GO开发工程师,天津易商数科科技股份有限公司,深圳-福田区,1-1.5万/月,06-19,10000.0,15000.0,广东省,深圳,福田区
GO开发工程师,深圳市华橙数字科技有限公司,深圳-南山区,0.8-1.2万/月,06-19,8000.0,12000.0,广东省,深圳,南山区
GO开发工程师,深圳市金蝶天燕云计算股份有限公司...,深圳-南山区,1.5-2万/月,06-19,15000.0,20000.0,广东省,深圳,南山区
GO,广州汇通国信科技有限公司,广州-海珠区,1.2-1.8万/月,06-19,12000.0,18000.0,广东省,广州,海珠区
容器云平台研发师（Java/go）,深圳得程数据科技有限公司,深圳-南山区,1.3-2.1万/月,06-19,13000.0,21000.0,广东省,深圳,南山区
C++开发工程师（GO语言开发）,上海吉贝克信息技术有限公司,上海,1-2万/月,06-19,10000.0,20000.0,上海市,上海,
go语言研发工程师,苏州新导智能科技有限公司,苏州,1-1.5万/月,06-19,10000.0,15000.0,江苏省,苏州,
GO开发工程师,上海德拓信息技术股份有限公司,上海-徐汇区,1.3-2.2万/月,06-19,13000.0,22000.0,上海市,上海,徐汇区
GO中级开发工程师,上海麦杰科技股份有限公司,上海,1-1.4万/月,06-19,10000.0,14000.0,上海市,上海,
GO初级工程师,深圳源中瑞科技有限公司,深圳-龙华新区,4-7千/月,06-19,4000.0,7000.0,广东省,深圳,龙华新区
全球一线上市医药研发公司 Go语言开发工程师,万宝瑞华人才管理咨询（上海）有限...,上海-浦东新区,1-2万/月,06-19,10000.0,20000.0,上海市,上海,浦东新区
高级JAVA工程师（GO语言方向）,北京信路威科技股份有限公司,南宁,1-1.5万/月,06-19,10000.0,15000.0,广西壮族自治区,南宁,
软件开发工程师（GO语言开发）,上海国企商务会展服务有限公司,上海-黄浦区,12-15万/年,06-19,10000.0,12500.0,上海市,上海,黄浦区
软件开发工程师（GO/Lua/python）,国动网络技术有限公司,上海-静安区,1.5-2.5万/月,06-19,15000.0,25000.0,上海市,上海,静安区
GO开发工程师,上海易编学教育科技有限公司,上海-浦东新区,1.2-1.8万/月,06-19,12000.0,18000.0,上海市,上海,浦东新区
GO语言研发工程师,成都高新减灾研究所,成都-高新区,1.2-2.5万/月,06-19,12000.0,25000.0,四川省,成都,高新区
GO开发工程师,上海新炬网络信息技术股份有限公司...,上海-浦东新区,1.5-2万/月,06-19,15000.0,20000.0,上海市,上海,浦东新区
GO语言研发工程师,成都市美幻科技有限公司,成都,1.2-2.5万/月,06-19,12000.0,25000.0,四川省,成都,
GO开发工程师,杭州野乐科技有限公司,杭州-余杭区,0.6-1.5万/月,06-19,6000.0,15000.0,浙江省,杭州,余杭区
GO开发工程师,华信富融(苏州工业园区)软件有限公...,苏州,0.8-1.6万/月,06-19,8000.0,16000.0,江苏省,苏州,
GO FOR IT链家销售代表/应届实习/经纪人 LS,四川链家房地产经纪有限公司,成都,0.5-1.1万/月,06-19,5000.0,11000.0,四川省,成都,
1131BE-云存储GO开发工程师,平安科技（深圳）有限公司,成都-锦江区,1.5-2万/月,06-19,15000.0,20000.0,四川省,成都,锦江区
Go语言开发工程师,无锡九方科技有限公司,无锡-滨湖区,1-1.8万/月,06-19,10000.0,18000.0,江苏省,无锡,滨湖区
"Lets,go   销售代表\门店专员\就近5500 st",四川链家房地产经纪有限公司,成都-温江区,6-8千/月,06-19,6000.0,8000.0,四川省,成都,温江区
GO开发工程师,厦门呱牛网络科技有限公司,上海-闵行区,0.8-1.5万/月,06-19,8000.0,15000.0,上海市,上海,闵行区
go语言软件开发工程师,深圳市希科普股份有限公司,深圳-南山区,1-2万/月,06-19,10000.0,20000.0,广东省,深圳,南山区
GO开发工程师,上海有大信息科技有限公司,上海-浦东新区,1.5-2万/月,06-19,15000.0,20000.0,上海市,上海,浦东新区
GO开发工程师,北京万步健康科技有限公司,北京-海淀区,1-2万/月,06-19,10000.0,20000.0,北京市,北京,海淀区
C++/GO架构师,北京安德信业信息咨询有限责任公司...,北京-海淀区,4-6万/月,06-18,40000.0,60000.0,北京市,北京,海淀区
Go语言开发工程师-飞书,字节跳动,深圳,2-4万/月,06-18,20000.0,40000.0,广东省,深圳,
高级go开发工程师,珠海沙盒网络科技有限公司,珠海-珠海高新...,2-3万/月,06-18,20000.0,30000.0,广东省,珠海,珠海高新...
大数据开发工程师,中兴仪器（深圳）有限公司,西安-高新技术...,1-1.5万/月,06-19,10000.0,15000.0,陕西省,西安,高新技术...
技术支持工程师,深圳市宝德计算机系统有限公司,深圳-龙华新区,6-8千/月,06-19,6000.0,8000.0,广东省,深圳,龙华新区
前端开发,广州大洋教育科技股份有限公司,广州-番禺区,0.8-1.2万/月,06-19,8000.0,12000.0,广东省,广州,番禺区
Java开发工程师-HDQKL,深圳瀚德金融科技控股有限公司,深圳-南山区,1.5-2.3万/月,06-19,15000.0,23000.0,广东省,深圳,南山区
Python开发工程师,银盛科技服务集团有限公司,深圳-龙华新区,1.5-2万/月,06-19,15000.0,20000.0,广东省,深圳,龙华新区
生物信息学工程师,广州吉赛生物科技股份有限公司,广州,0.8-1.5万/月,06-19,8000.0,15000.0,广东省,广州,
Golang开发工程师,深圳市易博天下科技有限公司,深圳-南山区,1.4-2.2万/月,06-19,14000.0,22000.0,广东省,深圳,南山区
软件研发工程师,青海宝讯溯源网络科技有限公司,西宁,0.6-1万/月,06-19,6000.0,10000.0,青海省,西宁,
流媒体服务器开发工程师,阔地教育科技有限公司,苏州,1.5-3万/月,06-19,15000.0,30000.0,江苏省,苏州,
高级信息安全工程师,佳格科技（浙江）股份有限公司,湖州,1-1.5万/月,06-19,10000.0,15000.0,浙江省,湖州,
软件开发高级工程师（DevOps）,福建新大陆软件工程有限公司,福州,1.2-1.8万/月,06-19,12000.0,18000.0,福建省,福州,
运维工程师,东风日产数据服务有限公司,广州-花都区,1-1.5万/月,06-19,10000.0,15000.0,广东省,广州,花都区
配置管理工程师,嘉联支付有限公司,深圳-南山区,1.5-2.5万/月,06-19,15000.0,25000.0,广东省,深圳,南山区
系统运维工程师,成都芯昊芯科技有限公司,成都-锦江区,0.6-1万/月,06-19,6000.0,10000.0,四川省,成都,锦江区
算法研发工程师,深圳市大族电机科技有限公司,深圳-宝安区,0.5-2万/月,06-19,5000.0,20000.0,广东省,深圳,宝安区
财务分析专员,上海曼伦商贸有限公司,上海-徐汇区,1-1.5万/月,06-19,10000.0,15000.0,上海市,上海,徐汇区
初级开发工程师,黑龙江省中能控制工程股份有限公司...,哈尔滨-香坊区,4-6千/月,06-19,4000.0,6000.0,黑龙江省,哈尔滨,香坊区
产品架构师,浙江汇信科技有限公司,杭州-拱墅区,1.8-2.8万/月,06-19,18000.0,28000.0,浙江省,杭州,拱墅区
Python高级工程师/工程师,海南君莱药业有限公司,广州,1.2-1.8万/月,06-19,12000.0,18000.0,广东省,广州,
平台研发负责人,合肥中科类脑智能技术有限公司,合肥-高新区,2.5-5万/月,06-19,25000.0,50000.0,安徽省,合肥,高新区
PHP开发工程师,深圳洪堡科技有限公司,深圳-龙岗区,0.8-1.2万/月,06-19,8000.0,12000.0,广东省,深圳,龙岗区
PHP开发工程师,广东联塑科技实业有限公司,佛山-顺德区,0.8-1.2万/月,06-19,8000.0,12000.0,广东省,佛山,顺德区
IOT嵌入式产品负责人,上海电气集团数字科技有限公司,上海-徐汇区,20-40万/年,06-19,16666.0,33333.0,上海市,上海,徐汇区
首席技术官,上海电气集团企业服务有限公司,上海-徐汇区,50-80万/年,06-19,41666.0,66666.0,上海市,上海,徐汇区
深圳-高级运维工程师,深圳坐标软件集团有限公司,深圳-福田区,1.5-2万/月,06-19,15000.0,20000.0,广东省,深圳,福田区
搜狗地图-移动端测试开发,北京搜狗科技发展有限公司,北京-海淀区,2.5-4.5万/月,06-19,25000.0,45000.0,北京市,北京,海淀区
日语翻译,迅销（中国）商贸有限公司,上海-徐汇区,0.8-1万/月,06-19,8000.0,10000.0,上海市,上海,徐汇区
售前技术顾问,上海银基信息安全技术股份有限公司...,杭州-拱墅区,1.5-2万/月,06-19,15000.0,20000.0,浙江省,杭州,拱墅区
车联网数据开发高级工程师(J10453),东风汽车有限公司东风日产乘用车公...,深圳-福田区,2-3万/月,06-19,20000.0,30000.0,广东省,深圳,福田区
国际客户总监,广州硅能照明有限公司,广州-黄埔区,25-48万/年,06-19,20833.0,40000.0,广东省,广州,黄埔区
Head of Admissions,诺德安达,上海-闵行区,50-70万/月,06-19,500000.0,700000.0,上海市,上海,闵行区
数据库开发,吉林省吉林祥云信息技术有限公司,长春-净月经济...,0.8-1万/月,06-19,8000.0,10000.0,吉林省,长春,净月经济...
Production Supervisor 生产主管,康斯博格汽车部件（中国）有限公司...,无锡-无锡新区,1-1.3万/月,06-19,10000.0,13000.0,江苏省,无锡,无锡新区
项目财务控制/Project Controller,锦祥照明系统（大连）有限公司,大连,0.8-1.5万/月,06-19,8000.0,15000.0,辽宁省,大连,
软件架构师,浙江大华技术股份有限公司,杭州-滨江区,3-4万/月,06-19,30000.0,40000.0,浙江省,杭州,滨江区
系统架构师,湖北万维科技发展有限责任公司,贵阳,0.8-1万/月,06-19,8000.0,10000.0,贵州省,贵阳,
服务端测试经理,上海美跃信息技术有限公司,上海-普陀区,1.5-2万/月,06-19,15000.0,20000.0,上海市,上海,普陀区
特殊教育教师助理（幼儿园）,上海惠灵顿外籍人员子女学校Welli...,上海-浦东新区,6-8千/月,06-19,6000.0,8000.0,上海市,上海,浦东新区
中国电信—网络在线客服,广州赢创汽车租赁有限公司,广州-天河区,4.5-6千/月,06-19,4500.0,6000.0,广东省,广州,天河区
深度学习容器开发-伏羲实验室003,网易集团,杭州,1.5-2万/月,06-19,15000.0,20000.0,浙江省,杭州,
测试开发工程师-开放平台部,中移物联网有限公司,重庆-渝北区,0.8-1.2万/月,06-19,8000.0,12000.0,重庆市,重庆,渝北区
OPX Coordinator OPX协调员,蒂森克虏伯转向系统（常州）thyss...,常州-新北区,6-9千/月,06-19,6000.0,9000.0,江苏省,常州,新北区
华为项目技术服务经理,神州数码信息服务股份有限公司,廊坊,1-1.8万/月,06-19,10000.0,18000.0,河北省,廊坊,
高级运维开发工程师,完美世界（上海）/完美时空,上海,2-3万/月,06-19,20000.0,30000.0,上海市,上海,
高级开发工程师,完美世界（北京）总部/完美时空,北京-朝阳区,1.5-2万/月,06-19,15000.0,20000.0,北京市,北京,朝阳区
电竞产品经理,完美世界（北京）总部/完美时空,北京,2.5-3万/月,06-19,25000.0,30000.0,北京市,北京,
04885-Golang服务端开发工程师,新浪微博,北京-海淀区,1.5-2.5万/月,06-19,15000.0,25000.0,北京市,北京,海淀区
数字化系统架构师,联合利华（中国）有限公司,合肥-经开区,1.5-2万/月,06-19,15000.0,20000.0,安徽省,合肥,经开区
操作系统支持工程师-英语&粤语,Hewlett Packard Enterprise,广州,12-25万/年,06-19,10000.0,20833.0,广东省,广州,
EC Trade Marketing Manager/Assistant Manager,妮维雅（上海）有限公司,上海,20-30万/年,06-19,16666.0,25000.0,上海市,上海,
大数据运维工程师(006424),中信银行信用卡中心,深圳-福田区,3-4万/月,06-19,30000.0,40000.0,广东省,深圳,福田区
大数据开发工程师,中国国际金融股份有限公司,北京,1.2-2万/月,06-19,12000.0,20000.0,北京市,北京,
MySQL DBA（契约锁）,上海泛微网络科技股份有限公司,上海-闵行区,1.2-1.8万/月,06-19,12000.0,18000.0,上海市,上海,闵行区
PHP工程师,绫致时装（天津）有限公司,北京-朝阳区,2-2.5万/月,06-19,20000.0,25000.0,北京市,北京,朝阳区
Java开发工程师,亚信科技PRD,南京-雨花台区,1-1.8万/月,06-19,10000.0,18000.0,江苏省,南京,雨花台区
Senior DevOps Engineer 321125,Ericsson (China) Communications...,北京-朝阳区,2.5-3.5万/月,06-19,25000.0,35000.0,北京市,北京,朝阳区
Personal Assistant,渣打银行（中国）有限公司,北京-朝阳区,1-1.5万/月,06-19,10000.0,15000.0,北京市,北京,朝阳区
前端开发工程师,杭州中亚瑞程包装科技有限公司,杭州,15-20万/年,06-19,12500.0,16666.0,浙江省,杭州,
前端开发工程师,杭州瑞东机械有限公司,杭州,20-30万/年,06-19,16666.0,25000.0,浙江省,杭州,
C++开发工程师 （分布式方向）,成都奥智光达系统技术有限公司,成都-高新区,6-8千/月,06-19,6000.0,8000.0,四川省,成都,高新区
APP开发安卓方向（河南中原金科信息技术有限公司）,中原金融资产交易中心股份有限公司...,郑州-金水区,0.6-1.2万/月,06-19,6000.0,12000.0,河南省,郑州,金水区
架构师,杭州网存科技有限公司,杭州-滨江区,3-4万/月,06-19,30000.0,40000.0,浙江省,杭州,滨江区
Sr. Assistant - Accountant,乐高玩具上海,上海-徐汇区,1-2.5万/月,06-19,10000.0,25000.0,上海市,上海,徐汇区
后端开发工程师,成都晓多科技有限公司,成都-高新区,1.5-2万/月,06-19,15000.0,20000.0,四川省,成都,高新区
IE Assembly Engineer工业工程装配工程师,华域大陆汽车制动系统（重庆）有限...,重庆-江北区,0.8-1万/月,06-19,8000.0,10000.0,重庆市,重庆,江北区
运维工程师,政一（上海）,上海,1-1.5万/月,06-19,10000.0,15000.0,上海市,上海,
SOFTWARE SYSTEMS ENGINEER-SR,东电化（中国）投资有限公司,上海-浦东新区,2.2-4万/月,06-19,22000.0,40000.0,上海市,上海,浦东新区
安全工程师,纳里健康科技有限公司,杭州-滨江区,1-1.5万/月,06-19,10000.0,15000.0,浙江省,杭州,滨江区
"Data Manager, Associate/Specialist/Sr. Specialist",缔脉生物医药科技（上海）有限公司...,上海-浦东新区,0.6-1.8万/月,06-19,6000.0,18000.0,上海市,上海,浦东新区
Operations Leader-China Aftermarket,贝克休斯（中国）油田技术服务有限...,北京-朝阳区,50-80万/年,06-19,41666.0,66666.0,北京市,北京,朝阳区
Java（国网）,北京中德福林软件科技有限公司,北京-海淀区,1.4-2.1万/月,06-19,14000.0,21000.0,北京市,北京,海淀区
高级运维工程师,明领科金控股,广州,0.8-1.2万/月,06-19,8000.0,12000.0,广东省,广州,
密码研发工程师,数字广东网络建设有限公司,广州-越秀区,1.2-2万/月,06-19,12000.0,20000.0,广东省,广州,越秀区
IT主管,忆科华电子系统（苏州）有限公司,苏州-工业园区,20-30万/年,06-19,16666.0,25000.0,江苏省,苏州,工业园区
Business development Manager,上海法孚自动化成套设备有限公司 ...,广州-花都区,1.5-2.5万/月,06-19,15000.0,25000.0,广东省,广州,花都区
高级软件工程师,广东大榕树信息科技有限公司,深圳-福田区,1.5-3万/月,06-19,15000.0,30000.0,广东省,深圳,福田区
后台研发工程师,优刻得科技股份有限公司,北京,1-2万/月,06-19,10000.0,20000.0,北京市,北京,
WEB安全防爬工程师（新项目）(J200611026),滴滴,北京-海淀区,2-2.5万/月,06-19,20000.0,25000.0,北京市,北京,海淀区
golang开发工程师,广州反斗文化传播有限公司,广州-越秀区,0.9-1.2万/月,06-19,9000.0,12000.0,广东省,广州,越秀区
图像算法工程师,深圳盈达信息科技有限公司,深圳-南山区,2-3万/月,06-19,20000.0,30000.0,广东省,深圳,南山区
服务端研发工程师,广州开发区、黄埔区高层次人才协会...,广州,0.5-1万/月,06-19,5000.0,10000.0,广东省,广州,
服务器端开发工程师（SDN/SD-WAN）,尤盛信息技术（上海）有限公司,上海-浦东新区,2-3万/月,06-19,20000.0,30000.0,上海市,上海,浦东新区
Java架构师,百丽集团体育事业总部,深圳-南山区,2.5-4万/月,06-19,25000.0,40000.0,广东省,深圳,南山区
ICT算法开发工程师（高级）,上海共志通信信息技术发展有限公司...,上海-浦东新区,3-5万/月,06-19,30000.0,50000.0,上海市,上海,浦东新区
销售助理-广州,葛兰素史克（上海）医药研发有限公...,广州,0.8-1万/月,06-19,8000.0,10000.0,广东省,广州,
后端开发工程师,武汉古慕派网络科技有限公司,武汉-洪山区,1-1.5万/月,06-19,10000.0,15000.0,湖北省,武汉,洪山区
Oversea Manager,迈辉国际物流（上海）有限公司,深圳,2-3千/月,06-19,2000.0,3000.0,广东省,深圳,
前端开发工程师 (MJ001826),北京启明星辰信息安全技术有限公司...,北京-海淀区,1.5-2.5万/月,06-19,15000.0,25000.0,北京市,北京,海淀区
Product Manager产品经理,杭州安诺过滤器材有限公司,杭州,1-2万/月,06-19,10000.0,20000.0,浙江省,杭州,
golang开发工程师,高升科技有限公司,上海-黄浦区,1.5-2.5万/月,06-19,15000.0,25000.0,上海市,上海,黄浦区
平台开发工程师（软件）,深圳市城铭科技有限公司,深圳-龙岗区,1.5-2万/月,06-19,15000.0,20000.0,广东省,深圳,龙岗区
系统运维工程师(J20566),美年大健康产业控股股份有限公司,上海,1-1.5万/月,06-19,10000.0,15000.0,上海市,上海,
仓储专员,上海艾迪康医学检验所有限公司,上海-闵行区,4.5-6千/月,06-19,4500.0,6000.0,上海市,上海,闵行区
PHP运维开发工程师,深圳兆日科技股份有限公司,深圳-福田区,1-1.5万/月,06-19,10000.0,15000.0,广东省,深圳,福田区
高级PHP研发工程师,北京白山耘科技有限公司,上海-徐汇区,3-4万/月,06-19,30000.0,40000.0,上海市,上海,徐汇区
开票专员,浩亭（珠海）贸易有限公司,珠海-香洲区,6-8万/年,06-19,5000.0,6666.0,广东省,珠海,香洲区
Senior Technical Specialist,北京直信创邺数码科技有限公司,上海-静安区,1-1.5万/月,06-19,10000.0,15000.0,上海市,上海,静安区
区块链开发工程师,环球印务,西安-高新技术...,6-8千/月,06-19,6000.0,8000.0,陕西省,西安,高新技术...
product specialist(暖通）,爱迪士（上海）室内空气技术有限公...,上海,6-8千/月,06-19,6000.0,8000.0,上海市,上海,
算法实现工程师,上海瀛联信息科技股份有限公司,上海-徐汇区,15-25万/年,06-19,12500.0,20833.0,上海市,上海,徐汇区
数据运维工程师,爱点击互动(北京)广告有限公司,北京-朝阳区,1.8-2.5万/月,06-19,18000.0,25000.0,北京市,北京,朝阳区
中高级开发,上海益倍嘉金融信息服务有限公司,上海-浦东新区,1.5-2万/月,06-19,15000.0,20000.0,上海市,上海,浦东新区
研发经理,北京信安世纪科技股份有限公司,北京-西城区,1.5-3万/月,06-19,15000.0,30000.0,北京市,北京,西城区
供应商管理 SQE/SQA,千禧光医疗科技（上海）有限公司,上海-徐汇区,1-1.5万/月,06-19,10000.0,15000.0,上海市,上海,徐汇区
前端开发工程师,上海赛邮云计算有限公司,上海-普陀区,0.9-1.2万/月,06-19,9000.0,12000.0,上海市,上海,普陀区
Java开发工程师,深圳海王集团股份有限公司,深圳-南山区,1-1.5万/月,06-19,10000.0,15000.0,广东省,深圳,南山区
实习生/应届生（开发/测试方向）,宁波鄞银金融科技有限责任公司,宁波-鄞州区,3-7千/月,06-19,3000.0,7000.0,浙江省,宁波,鄞州区
高级运维工程师,南京梵鼎信息技术有限公司,南京-六合区,1-1.5万/月,06-19,10000.0,15000.0,江苏省,南京,六合区
开发工程师,上海亚周系统技术有限公司,上海-静安区,0.8-1.5万/月,06-19,8000.0,15000.0,上海市,上海,静安区
Java高级开发工程师,金财互联数据服务有限公司,广州-黄埔区,1.5-2.5万/月,06-19,15000.0,25000.0,广东省,广州,黄埔区
Oracle ERP Project Manager,特瑞格网络技术（北京）有限公司,上海-浦东新区,2-3万/月,06-19,20000.0,30000.0,上海市,上海,浦东新区
外贸业务员,长沙三得盟克环境科技有限公司,长沙-岳麓区,5-8千/月,06-19,5000.0,8000.0,湖南省,长沙,岳麓区
云平台开发工程师,上海宽带技术及应用工程研究中心,南京-江宁区,2-2.5万/月,06-19,20000.0,25000.0,江苏省,南京,江宁区
Web前端开发工程师,深圳市腾进达信息技术有限公司,深圳-宝安区,1-2万/月,06-19,10000.0,20000.0,广东省,深圳,宝安区
IT总监/技术合伙人/CTO,名筑科技信息有限公司,上海-静安区,4-7万/月,06-19,40000.0,70000.0,上海市,上海,静安区
平面设计师,山东舒朗服装服饰股份有限公司,烟台,4-6千/月,06-19,4000.0,6000.0,山东省,烟台,
高级H5开发工程师,上海炫伍科技股份有限公司,上海-普陀区,1.6-2.5万/月,06-19,16000.0,25000.0,上海市,上海,普陀区
游戏后台开发工程师,深圳墨冰科技有限公司,深圳-南山区,1-2万/月,06-19,10000.0,20000.0,广东省,深圳,南山区
外贸专员/Alibaba国际站外贸业务员,上海纷客实业有限公司,上海-松江区,12-25万/年,06-19,10000.0,20833.0,上海市,上海,松江区
海运操作-宁波,慕佰仕物流（上海）有限公司,宁波,2.5-5千/月,06-19,2500.0,5000.0,浙江省,宁波,
PHP开发工程师,上海东方传媒技术有限公司,上海-长宁区,12-20万/年,06-19,10000.0,16666.0,上海市,上海,长宁区
售后技术支持工程师,乐科宸（上海）贸易有限公司,上海-浦东新区,0.8-1.5万/月,06-19,8000.0,15000.0,上海市,上海,浦东新区
安卓开发工程师（中、高级）,南京大翼航空科技有限公司,南京-浦口区,1.2-1.8万/月,06-19,12000.0,18000.0,江苏省,南京,浦口区
运维工程师,浙江岩华文化科技有限公司,杭州-西湖区,0.7-1.2万/月,06-19,7000.0,12000.0,浙江省,杭州,西湖区
[ID2485]销售主管（上海）,多米诺标识科技有限公司,上海-浦东新区,10-15万/年,06-19,8333.0,12500.0,上海市,上海,浦东新区
前端开发工程师,四川盛邦润达科技有限公司,成都-武侯区,6-8千/月,06-19,6000.0,8000.0,四川省,成都,武侯区
golang工程师,人民网股份有限公司,北京-朝阳区,1.2-2.2万/月,06-19,12000.0,22000.0,北京市,北京,朝阳区
天河区网络销售（大公司+不加班）,广州拓科期刊传媒科技有限公司,广州-天河区,0.8-1万/月,06-18,8000.0,10000.0,广东省,广州,天河区
爬虫开发工程师,南京伊诺优创信息技术有限公司,南京-浦口区,0.8-1万/月,06-18,8000.0,10000.0,江苏省,南京,浦口区
JAVA（高级&中级）,中储南京智慧物流科技有限公司,上海-浦东新区,1.5-3万/月,06-18,15000.0,30000.0,上海市,上海,浦东新区
社群运营专员,深圳市美集网络科技有限公司,深圳-南山区,0.8-1万/月,06-18,8000.0,10000.0,广东省,深圳,南山区
大数据开发工程师,深圳市万铭达数码科技开发有限公司...,深圳-龙岗区,1-1.5万/月,06-18,10000.0,15000.0,广东省,深圳,龙岗区
AIOT系统架构工程师,盈合（深圳）机器人与自动化科技有...,深圳-南山区,2.5-4万/月,06-18,25000.0,40000.0,广东省,深圳,南山区
YJBU-后端开发工程师,广州酷狗计算机科技有限公司,广州-天河区,1.5-2万/月,06-18,15000.0,20000.0,广东省,广州,天河区
前端开发工程师,ezbuy,上海-浦东新区,1.2-1.8万/月,06-18,12000.0,18000.0,上海市,上海,浦东新区
Java高级开发工程师,南京明鼎教育科技有限公司,南京,1-1.5万/月,06-18,10000.0,15000.0,江苏省,南京,
运维工程师,青岛聚好联科技有限公司,青岛,12-18万/年,06-18,10000.0,15000.0,山东省,青岛,
运维产品经理,友谊时光科技股份有限公司,苏州-工业园区,1-2万/月,06-18,10000.0,20000.0,江苏省,苏州,工业园区
总公司-信保事业部-运维工程师,亚太财产保险有限公司,北京-东城区,1.5-3万/月,06-18,15000.0,30000.0,北京市,北京,东城区
Logistics Solution Manager,乔达国际货运（中国）有限公司,上海,1.5-2万/月,06-18,15000.0,20000.0,上海市,上海,
高级web前端开发工程师,Supplyframe China,苏州,1.5-2.5万/月,06-18,15000.0,25000.0,江苏省,苏州,
工程效能高级工程师,易普森智慧健康科技（深圳）有限公...,深圳,1.5-2万/月,06-18,15000.0,20000.0,广东省,深圳,
golang开发工程师,广州极飞科技有限公司,广州-天河区,1.3-1.8万/月,06-18,13000.0,18000.0,广东省,广州,天河区
前端高级工程师,苏州忆信捷信息技术有限公司,苏州-工业园区,1-1.5万/月,06-18,10000.0,15000.0,江苏省,苏州,工业园区
云计算开发工程师,南京优玛软件科技有限公司,南京-鼓楼区,1.5-2.5万/月,06-18,15000.0,25000.0,江苏省,南京,鼓楼区
高级C++开发工程师G00906,深圳传音控股股份有限公司,深圳-南山区,1.5-3万/月,06-18,15000.0,30000.0,广东省,深圳,南山区
BI/ETL开发工程师,上海美问信息科技有限公司,上海,1-2.5万/月,06-18,10000.0,25000.0,上海市,上海,
课程顾问8K-10k,武汉市中青信息教育培训有限公司,武汉-洪山区,0.8-1万/月,06-18,8000.0,10000.0,湖北省,武汉,洪山区
全栈开发工程师,小微环球（上海）科技有限公司,上海-虹口区,1.5-2.5万/月,06-18,15000.0,25000.0,上海市,上海,虹口区
产品测试工程师,昆明掌上春城文化传播有限公司,昆明-西山区,0.7-1万/月,06-18,7000.0,10000.0,云南省,昆明,西山区
C/C++开发工程师,西安奥卡云数据科技有限公司,西安-西咸新区,1.5-2万/月,06-18,15000.0,20000.0,陕西省,西安,西咸新区
运维工程师（招聘M）,埃摩森网络科技（上海）有限公司,上海-徐汇区,1-1.5万/月,06-18,10000.0,15000.0,上海市,上海,徐汇区
区块链算法工程师,广州铂威信息科技有限公司,广州-天河区,2-4万/月,06-18,20000.0,40000.0,广东省,广州,天河区
GOlang开发工程师,山东万正网络科技有限公司,德州,0.8-1万/月,06-18,8000.0,10000.0,山东省,德州,
区域政企代表,成都英普瑞生通讯设备有限公司,成都-青羊区,4-8千/月,06-18,4000.0,8000.0,四川省,成都,青羊区
办公室测试文员,深圳市迪软技术开发有限公司,深圳-宝安区,6-8千/月,06-18,6000.0,8000.0,广东省,深圳,宝安区
java开发工程师（东方中讯）,重庆中讯控股（集团）有限公司,重庆-南岸区,0.7-1.2万/月,06-18,7000.0,12000.0,重庆市,重庆,南岸区
运维工程师,美联物业代理（深圳）有限公司,深圳-罗湖区,0.8-1.3万/月,06-18,8000.0,13000.0,广东省,深圳,罗湖区
前端开发工程师,唯寻国际教育,上海-长宁区,1-2万/月,06-18,10000.0,20000.0,上海市,上海,长宁区
研发工程师,南京华智达网络技术有限公司,南京-江宁区,1.2-3万/月,06-18,12000.0,30000.0,江苏省,南京,江宁区
区块链平台开发工程师,远光软件股份有限公司武汉研发中心...,武汉,1.5-2万/月,06-18,15000.0,20000.0,湖北省,武汉,
